Karthy +Hidden on 2018/6/20 20:16:52
Count 300: 2112
Count 100: 22
Count 50: 0
Count Geki: 244
Count Katu: 7
Count Miss: 0
Total Score: 184581341
Max Combo: 2636
Is fullcombo: False
Mods: Hidden
3409(3): (311.5555,179.1111) None 0
132246(18): (299.5555,193.3333) K2 13.4365906421559
132263(17): (308.4445,190.2222) K2 9.41768822536251
132279(16): (316.8889,187.1111) K2 8.99926545517033
132279(0): (316.8889,187.1111) None 0
132288(9): (325.3333,184) K1 8.99929409112971
132296(8): (325.3333,184) K1 0
132313(17): (336.4445,177.7778) K1 12.7347546430908
132328(15): (344.8889,173.7778) K1 9.34386644980578
132347(19): (353.7778,170.6667) K1 9.4176306167555
132357(10): (361.3333,168.8889) None 7.76185105918478
132360(3): (361.3333,168.8889) K2 0
132362(2): (361.3333,168.8889) K2 0
132378(16): (373.3333,168.8889) K2 12
132397(19): (382.2222,170.2222) K2 8.98832399465312
132412(15): (391.5555,172) K2 9.50112148955235
132425(13): (396.4445,173.3333) None 5.06752202151453
132428(3): (400.8889,174.6667) None 4.64011121855469
132440(12): (410.2222,178.2222) K1 9.98760655402144
132446(6): (410.2222,178.2222) K1 0
132462(16): (418.6667,182.6667) K1 9.54269355806009
132478(16): (430.6667,191.1111) K1 14.6733718085451
132496(18): (436,197.3333) K1 8.19511936668609
132501(5): (438.2222,200.4444) None 3.82323222070737
132507(6): (438.2222,200.4444) K2 0
132513(6): (440.4445,204) K2 4.19295670211039
132529(16): (444.4445,211.5556) K2 8.54910153798667
132546(17): (449.3333,224) K2 13.3702513305477
132563(17): (451.1111,232.4444) K2 8.62950858704133
132567(4): (451.5555,237.3333) None 4.90905686252431
132579(12): (452,241.7778) None 4.46667481878763
132588(9): (452,245.7778) K1 4
132596(8): (452,250.6667) K1 4.88890075683594
132612(16): (452,259.5555) K1 8.88880920410156
132628(16): (450.2222,272.4445) K1 13.0110071722976
132646(18): (448.4445,280.4445) K1 8.19513591743398
132655(9): (446.6667,284.4445) K2 4.37727977424496
132663(8): (444.8889,288.8889) K2 4.78677790090266
132678(15): (439.5555,296.4445) K2 9.24835204675319
132697(19): (432,308.4445) K2 14.1804708540638
132713(16): (425.7778,316.4445) K2 10.1348780951358
132725(12): (417.7778,324.4445) None 11.3137084989848
132728(3): (417.7778,324.4445) None 0
132745(17): (410.6667,330.2222) K1 9.16241681286136
132746(1): (410.6667,330.2222) K1 0
132763(17): (404.4445,335.5555) K1 8.19511936668609
132778(15): (394.6667,341.3333) K1 11.3573057003918
132796(18): (388.4445,344.4445) K1 6.95666351248728
132801(5): (384.8889,345.3333) None 3.66501320787372
132810(9): (380.8889,346.2222) K2 4.09757457877682
132813(3): (380.8889,346.2222) K2 0
132829(16): (372,345.7778) K2 8.89998730710859
132846(17): (356.8889,343.1111) K2 15.3446082097135
132863(17): (346.6667,340.4445) K2 10.5642906052781
132874(11): (341.7778,339.5555) None 4.96905238549854
132878(4): (337.3333,338.2222) None 4.6401726020751
132888(10): (332.8889,336.8889) K1 4.64011414090974
132897(9): (329.3333,334.6667) K1 4.19288230038002
132913(16): (320.4445,329.7778) K1 10.1445749908557
132928(15): (305.3333,316.4445) K1 20.1525398239726
132946(18): (297.3333,306.2222) K1 12.9805706208439
132947(1): (297.3333,306.2222) None 0
132957(10): (292.4445,299.1111) K2 8.62949129797304
132961(4): (292.4445,299.1111) K2 0
132978(17): (289.3333,292) K2 7.76191746172271
132996(18): (290.6667,284) K2 8.11035672990886
133013(17): (293.3333,279.1111) K2 5.5688504659302
133018(5): (294.6667,277.3333) None 2.22226562507544
133029(11): (296.4445,276) None 2.2222290041158
133038(9): (298.2222,274.2222) K1 2.51412627511635
133046(8): (300,273.3333) K1 1.9876356936451
133062(16): (304,271.5555) K1 4.37727977424496
133078(16): (312,270.2222) K1 8.1103466957165
133097(19): (319.1111,269.3333) None 7.16645427589726
133108(11): (327.5555,268) K2 8.54900951903351
133112(4): (327.5555,268) K2 0
133128(16): (340,264.8889) K2 12.8274833113453
133147(19): (349.3333,261.3333) K2 9.98763371421983
133162(15): (356.4445,257.3333) K2 8.15897159693443
133175(13): (360.4445,255.5556) None 4.37724259154281
133178(3): (364,253.3333) None 4.19288715361361
133188(10): (367.5555,250.6667) K1 4.4443664551829
133196(8): (370.6667,248) K1 4.09764740091669
133213(17): (376.4445,240.4444) K1 9.51157859864466
133229(16): (383.1111,227.1111) K1 14.9070698078012
133246(17): (387.1111,220.8889) K1 7.39700980148492
133247(1): (387.1111,220.8889) None 0
133259(12): (390.6667,212.4444) K2 9.16251821461906
133264(5): (390.6667,212.4444) K2 0
133278(14): (392.4445,204.4444) K2 8.19515577777592
133296(18): (394.6667,192.4444) K2 12.2040225381896
133312(16): (394.2222,183.1111) K2 9.34387588512112
133318(6): (393.3333,178.2222) None 4.96905101994627
133328(10): (392,173.3333) None 5.06745243045364
133330(2): (392,173.3333) K1 0
133347(17): (389.3333,163.1111) K1 10.5643060118665
133364(17): (385.7778,150.2222) K1 13.3703187907262
133378(14): (383.1111,144.4444) K1 6.36350610511678
133388(10): (381.7778,141.7778) None 2.98135118135982
133396(8): (380.4445,139.1111) None 2.98144671665468
133406(10): (379.1111,136) K2 3.38479316756488
133412(6): (377.7778,133.7778) K2 2.59150335468787
133428(16): (372,124) K2 11.3573057003918
133446(18): (367.5555,118.2222) K2 7.28947656445358
133461(15): (361.7778,112) None 8.49103564919971
133463(2): (361.7778,112) None 0
133474(11): (358.6667,108.8889) K1 4.39976953317774
133478(4): (355.1111,105.3333) K1 5.02836044454423
133497(19): (347.5555,100) K1 9.24830804948735
133513(16): (338.6667,94.66666) K1 10.3660866909155
133528(15): (326.2222,87.55556) K1 14.3329350485065
133546(18): (317.3333,84.44444) None 9.41760685321123
133554(8): (313.3333,83.55556) K2 4.09757457877682
133562(8): (309.3333,83.55556) K2 4
133578(16): (297.7778,83.11111) K2 11.564055585248
133597(19): (289.7778,84) K2 8.04923170197085
133613(16): (281.7778,84.88889) K2 8.04923170197085
133620(7): (277.3333,85.77778) None 4.53250434980122
133628(8): (273.3333,86.22222) None 4.02461542972239
133633(5): (268,87.55556) K1 5.49745504669549
133647(14): (263.1111,88.44444) K1 4.9690360072806
133662(15): (253.7778,89.77778) K1 9.42807063490128
133678(16): (242.2222,93.33334) K1 12.0902441226008
133696(18): (236.4444,97.77778) K1 7.28944400239002
133700(4): (234.2222,100.4444) None 3.47116976278773
133707(7): (232,103.1111) K2 3.47123423470248
133713(6): (232,103.1111) K2 0
133728(15): (226.2222,115.1111) K2 13.3185205759269
133746(18): (220.8889,124.4444) K2 10.7496284204967
133763(17): (214.6667,132.8889) K2 10.4892992217921
133771(8): (211.5556,137.3333) None 5.42509013301826
133778(7): (208.4444,141.3333) None 5.06750462404566
133782(4): (208.4444,141.3333) K1 0
133797(15): (202.2222,146.6667) K1 8.19517894871064
133812(15): (196,151.5556) K1 7.91309703045875
133829(17): (186.6667,159.1111) K1 12.0081626227587
133847(18): (181.3333,164.8889) K1 7.86309063470052
133848(1): (178.2222,167.5556) None 4.09758947435532
133858(10): (175.5556,169.7778) K2 3.47115217968258
133863(5): (175.5556,169.7778) K2 0
133879(16): (164.8889,174.2222) K2 11.5555701624027
133897(18): (156.4444,176.4444) K2 8.73199921402104
133913(16): (147.1111,176.8889) K2 9.34387661099472
133917(4): (147.1111,176.8889) None 0
133928(11): (136.8889,175.5556) None 10.3087838627725
133931(3): (136.8889,175.5556) K1 0
133946(15): (127.1111,173.3333) K1 10.0271652662965
133962(16): (116,170.2222) K1 11.538434247863
133978(16): (103.1111,164.4444) K1 14.124685945215
133997(19): (94.22222,158.6667) K1 10.6015992112064
133998(1): (94.22222,158.6667) None 0
134004(6): (90.22222,156) K2 4.8074214501676
134013(9): (85.77778,152.8889) K2 5.42512763445829
134028(15): (73.33334,144.4444) K2 15.0390694395524
134045(17): (66.66666,138.2222) K2 9.11923624628091
134063(18): (61.33333,130.6667) K2 9.24823838675632
134071(8): (59.11111,126.6667) None 4.57583335395288
134078(7): (56.88889,121.7778) None 5.37025310832997
134078(0): (56.88889,121.7778) K1 0
134096(18): (52,112.4444) K1 10.5363029112927
134112(16): (48.44444,100.4444) K1 12.5156707567647
134128(16): (46.66667,92.88889) K1 7.76183576908882
134146(18): (46.66667,84) K1 8.88889312744141
134148(2): (46.66667,84) None 0
134157(9): (47.55556,76) K2 8.04923128070692
134162(5): (47.55556,76) K2 0
134178(16): (48.44444,68) K2 8.04923001692584
134196(18): (49.33333,55.11111) K2 12.9195043220118
134213(17): (50.66667,47.55556) K2 7.67229659155626
134221(8): (51.55556,44.44444) None 3.23561510790019
134228(7): (53.33333,41.77778) None 3.20492329923538
134236(8): (55.11111,40) K1 2.51416134046228
134247(11): (56.44444,38.22222) K1 2.22221984863753
134263(16): (58.66667,36) K1 3.14270369863519
134278(15): (60.88889,34.22222) K1 2.84582988324859
134296(18): (61.77778,33.77778) K1 0.993807610893709
134301(5): (62.66667,33.77778) None 0.888893127441406
134307(6): (64,33.77778) K2 1.33332824707031
134313(6): (64,33.77778) K2 0
134328(15): (68.88889,35.11111) K2 5.06745008840553
134347(19): (72.44444,36.88889) K2 3.97522703160148
134362(15): (76,37.77778) K2 3.66498452592678
134375(13): (77.77778,38.22222) None 1.83249180036433
134378(3): (78.66666,38.22222) None 0.888877868652344
134381(3): (78.66666,38.22222) K1 0
134396(15): (82.22222,39.11111) K1 3.66499192752713
134412(16): (85.33334,40) K1 3.23561510790019
134428(16): (90.22222,40.88889) K1 4.9690291833425
134446(18): (93.77778,41.77778) K1 3.66498452592678
134457(11): (98.22222,43.11111) K2 4.64013423688199
134463(6): (98.22222,43.11111) K2 0
134478(15): (102.6667,44.88889) K2 4.78684732116215
134496(18): (104.8889,45.77778) K2 2.39338470015787
134513(17): (107.1111,46.66667) K2 2.39338611691711
134520(7): (108.4444,47.55556) None 1.60243784459172
134528(8): (109.3333,48) None 0.993816140867357
134538(10): (110.2222,48.44444) K1 0.993816140867357
134546(8): (111.5556,49.33333) K1 1.60252671750328
134562(16): (114.2222,50.66667) K1 2.98136482948556
134578(16): (117.7778,53.33333) K1 4.44447631851025
134596(18): (120.4444,55.11111) K1 3.20487780523816
134604(8): (121.7778,56.44444) None 1.88566483883979
134613(9): (122.6667,57.33333) None 1.25708741375222
134616(3): (122.6667,57.33333) K2 0
134629(13): (124,59.11111) K2 2.22220459006391
134646(17): (127.5556,62.22222) K2 4.72454469726064
134663(17): (129.3333,64) K2 2.51409930100019
134678(15): (130.6667,65.77778) K2 2.22226562571716
134681(3): (130.6667,65.77778) None 0
134691(10): (132,67.55556) K1 2.22220153827506
134696(5): (132,67.55556) K1 0
134712(16): (132.8889,70.22222) K1 2.8109148160791
134728(16): (135.5556,75.55556) K1 5.96286613724629
134746(18): (137.7778,80) K1 4.96902781859651
134756(10): (138.6667,81.33334) None 1.60248228075098
134758(2): (139.5556,83.55556) K2 2.39340311784105
134762(4): (139.5556,83.55556) K2 0
134779(17): (140,87.11111) K2 3.58321388990919
134797(18): (140,92) K2 4.88889312744141
134813(16): (140,94.66666) K2 2.66665649414063
134821(8): (140,96) None 1.33334350585938
134828(7): (140,97.77778) None 1.77777862548828
134838(10): (140.4444,99.55556) K1 1.83248069854748
134847(9): (140.4444,100.4444) K1 0.888839721679688
134863(16): (140.4444,104) K1 3.55560302734375
134878(15): (140.8889,109.3333) K1 5.35178926019669
134897(19): (140.8889,113.3333) K1 4
134906(9): (141.3333,115.1111) K2 1.83250290349567
134912(6): (141.7778,116.8889) K2 1.83252880909525
134928(16): (143.1111,121.7778) K2 5.06744841568812
134946(18): (144,124.4444) K2 2.81084967534367
134962(16): (144,126.2222) K2 1.77780151367188
134969(7): (144,127.5556) None 1.33340454101563
134978(9): (144,128.8889) None 1.33329772949219
134979(1): (144,128.8889) K1 0
134996(17): (143.5556,130.6667) K1 1.83250290349567
135012(16): (142.2222,133.7778) K1 3.38480518949276
135028(16): (141.7778,137.7778) K1 4.02461037484451
135046(18): (141.3333,139.5556) K1 1.83252880909525
135047(1): (141.3333,139.5556) None 0
135056(9): (141.3333,140.8889) K2 1.33329772949219
135063(7): (140.8889,142.2222) K2 1.40540794959153
135078(15): (140,144.8889) K2 2.81095100544905
135097(19): (139.5556,149.3333) K2 4.46655942755294
135113(16): (140,152.8889) K2 3.58326688335687
135117(4): (140.4444,154.6667) None 1.83250290349567
135127(10): (140,156.4444) K1 1.83239928054795
135128(1): (140,156.4444) K1 0
135147(19): (140.4444,160) K1 3.58326688335687
135162(15): (139.5556,163.5556) K1 3.66500580699133
135179(17): (137.3333,168.4444) K1 5.37019059965131
135196(17): (136,171.5556) K1 3.38486128965327
135198(2): (136,171.5556) None 0
135208(10): (135.1111,173.7778) K2 2.39338895045133
135213(5): (135.1111,173.7778) K2 0
135228(15): (133.7778,177.7778) K2 4.21635895476998
135246(18): (132.8889,179.1111) K2 1.60244419277943
135263(17): (132.4444,180.8889) K2 1.83252880909525
135264(1): (132.4444,180.8889) None 0
135278(14): (131.5556,182.2222) None 1.60238494522795
135280(2): (131.5556,182.2222) K1 0
135297(17): (131.1111,183.5556) K1 1.40554305666925
135313(16): (128.8889,185.7778) K1 3.1426632376502
135328(15): (126.6667,188.8889) K1 3.82323222070737
135346(18): (124,192) K1 4.09758947435532
135348(2): (124,192) None 0
135357(9): (120.8889,196) K2 5.06743904756791
135362(5): (120.8889,196) K2 0
135379(17): (116.8889,200.4444) K2 5.97935317994815
135397(18): (112.4444,206.2222) K2 7.28948586794546
135413(16): (111.5556,208) K2 1.98759475226671
135426(13): (112,208) None 0.44439697265625
135428(2): (112,208) None 0
135438(10): (113.7778,207.5556) K1 1.83250290349567
135447(9): (115.5556,207.5556) K1 1.77780151367188
135463(16): (120,205.3333) K1 4.96903464341065
135478(15): (128.4444,200.8889) K1 9.54256279425826
135496(18): (135.1111,197.3333) K1 7.55560931041634
135504(8): (138.6667,196) None 3.79736694612531
135512(8): (142.6667,195.1111) None 4.09757788888796
135518(6): (146.2222,194.6667) K2 3.58316089647375
135528(10): (150.2222,194.2222) K2 4.02462217035961
135547(19): (160.8889,194.2222) K2 10.6667022705078
135563(16): (168,194.2222) K2 7.11109924316406
135578(15): (176,196) K2 8.19515577777592
135579(1): (176,196) None 0
135596(17): (183.5556,198.6667) None 8.01239278282946
135598(2): (187.1111,200.4444) K1 3.97514173266302
135612(14): (191.1111,202.6667) K1 4.57587596388485
135628(16): (202.2222,211.5556) K1 14.2291631186208
135646(18): (207.5556,219.1111) K1 9.24828238460533
135663(17): (212.8889,226.2222) K1 8.88885803225223
135666(3): (215.1111,229.7778) K1, K2 4.19290817937801
135670(4): (215.1111,229.7778) K2 0
135679(9): (219.1111,237.7778) K2 8.94427190999916
135696(17): (222.2222,246.2222) K2 8.99926545517033
135713(17): (226.2222,255.5556) K2 10.1544295913779
135726(13): (230.2222,265.3333) None 10.5642610759209
135728(2): (230.2222,265.3333) None 0
135746(18): (233.7778,274.2222) None 9.57364080616377
135749(3): (236,278.2222) K1 4.5758240910943
135763(14): (237.3333,281.3333) K1 3.38477713885746
135779(16): (241.3333,288.8889) K1 8.54907456689471
135797(18): (244.4444,292.4445) K1 4.72453716133888
135798(1): (246.2222,294.2222) None 2.51412627511635
135813(15): (248.8889,296.4445) None 3.47129284521602
135817(4): (251.1111,297.7778) K2 2.59150335468787
135828(11): (257.3333,301.3333) K2 7.16642210143975
135846(18): (264,304.8889) K2 7.55558148552582
135863(17): (272,308) K2 8.5836491915888
135867(4): (276,310.2222) None 4.5758240910943
135878(11): (279.5555,312) None 3.97520314802815
135894(16): (287.1111,315.1111) K1 8.17105688091015
135896(2): (287.1111,315.1111) K1 0
135913(17): (301.3333,320.8889) K1 15.3510119362802
135929(16): (310.2222,323.5555) K1 9.28025751238973
135946(17): (317.7778,325.3333) K1 7.76194017812686
135955(9): (320.8889,325.7778) None 3.14267618552064
135956(1): (320.8889,325.7778) K2 0
135962(6): (324.4445,325.3333) K2 3.58327823888405
135978(16): (334.6667,324) K2 10.3087858362956
135996(18): (344.4445,322.6667) K2 9.8682889076822
136013(17): (354.2222,320) K2 10.1348325935205
136026(13): (362.2222,315.5555) None 9.15169264411393
136028(2): (362.2222,315.5555) None 0
136040(12): (369.3333,309.7778) K1 9.16241681286136
136046(6): (369.3333,309.7778) K1 0
136063(17): (376,302.6667) K1 9.74744403277636
136078(15): (385.3333,288) K1 17.3845459888068
136096(18): (390.6667,278.2222) K1 11.1377861765542
136104(8): (392.8889,272.8889) None 5.77774986855683
136112(8): (395.1111,268.4445) None 4.96900052287763
136115(3): (396.4445,264) K2 4.64019014036137
136128(13): (398.6667,255.1111) K2 9.16246270265356
136146(18): (399.1111,248.4444) K2 6.68149945428944
136163(17): (398.2222,241.3333) K2 7.16644292023338
136178(15): (396,232.8889) None 8.73189591924028
136179(1): (396,232.8889) None 0
136188(9): (393.7778,224.8889) K1 8.30290106605149
136196(8): (393.7778,224.8889) K1 0
136212(16): (389.7778,212.8889) K1 12.6491106406735
136228(16): (386.2222,204.8889) K1 8.75455954848992
136246(18): (380,197.7778) K1 9.44899393847792
136248(2): (380,197.7778) None 0
136258(10): (372,190.6667) K2 10.703631740962
136262(4): (372,190.6667) K2 0
136279(17): (362.2222,183.1111) K2 12.3568822745695
136296(17): (348.4445,175.1111) K2 15.9318954229469
136313(17): (338.2222,171.1111) K2 10.9770311852849
136325(12): (330.6667,167.1111) None 8.54902062478235
136328(3): (330.6667,167.1111) None 0
136338(10): (327.1111,164.8889) K1 4.19288230038002
136346(8): (323.5555,162.6667) K1 4.19290817937801
136363(17): (315.5555,157.3333) K1 9.61484290033519
136378(15): (300.8889,148.8889) K1 16.9238812855735
136396(18): (292.4445,145.3333) K1 9.16243161610836
136398(2): (288.4445,143.5556) None 4.37723639458125
136408(10): (284.8889,141.7778) K2 3.97528503507233
136412(4): (284.8889,141.7778) K2 0
136428(16): (275.1111,137.3333) K2 10.7405036911515
136445(17): (268.8889,133.7778) K2 7.16642777942852
136462(17): (263.1111,129.3333) K2 7.28946167908781
136476(14): (258.6667,124.4444) None 6.60713904244053
136478(2): (258.6667,124.4444) None 0
136488(10): (256,118.2222) K1 6.76956229173892
136496(8): (256,118.2222) K1 0
136511(15): (255.1111,110.6667) K1 7.60760590611649
136528(17): (254.6667,99.11111) K1 11.5641373941341
136544(16): (253.7778,89.33334) None 9.81808540453121
136546(2): (253.7778,89.33334) None 0
136559(13): (253.7778,78.22222) K2 11.1111221313477
136561(2): (253.7778,78.22222) K2 0
136578(17): (254.6667,71.55556) K2 6.72566391455403
136597(19): (261.3333,64) K2 10.0762167421665
136610(13): (271.1111,62.66667) None 9.86829096932187
136613(3): (271.1111,62.66667) None 0
136628(15): (278.6667,63.11111) None 7.56863276402489
136628(0): (278.6667,63.11111) K1 0
136646(18): (285.3333,64) K1 6.72562458970828
136662(16): (290.6667,65.77778) K1 5.62186582151521
136678(16): (297.3333,71.55556) K1 8.82194013562363
136693(15): (301.3333,76.44444) None 6.31673977721206
136696(3): (301.3333,76.44444) None 0
136704(8): (303.5555,79.55556) K2 3.82324463733385
136712(8): (305.7778,83.11111) K2 4.19291141442895
136728(16): (312.4445,95.55556) K2 14.1176861040727
136747(19): (316,103.1111) K2 8.35032194839143
136763(16): (317.3333,111.5556) K2 8.54911502354159
136776(13): (316.8889,120.8889) None 9.34387298187534
136778(2): (316.8889,120.8889) None 0
136788(10): (316.4445,125.3333) K1 4.46655942755294
136796(8): (316,130.2222) K1 4.9090651512681
136812(16): (313.3333,139.5556) K1 9.70688724281479
136828(16): (307.5555,152.8889) K1 14.5313391906827
136847(19): (302.2222,162.2222) K1 10.7496359909679
136857(10): (299.1111,166.6667) None 5.42516888635019
136857(0): (296,170.6667) K2 0
136862(5): (296,170.6667) K2 5.06744841555028
136878(16): (284.4445,179.5556) K2 14.5788340447619
136898(20): (275.5555,184) K2 9.93813752470108
136913(15): (265.7778,187.1111) K2 10.2607285599529
136924(11): (260.4445,188.4444) None 5.49744579477038
136928(4): (256,189.3333) None 4.53250734228114
136931(3): (256,189.3333) K1 0
136946(15): (247.5556,190.6667) K1 8.54902379817761
136962(16): (239.1111,190.2222) K1 8.45619463914917
136979(17): (226.2222,188.4444) K1 13.0109315939167
136996(17): (216.8889,185.3333) K1 9.83815963522447
136998(2): (216.8889,185.3333) None 0
137007(9): (208.4444,181.7778) K2 9.16248860854613
137013(6): (208.4444,181.7778) K2 0
137028(15): (200.4444,176.8889) K2 9.37557201509279
137046(18): (187.1111,169.7778) K2 15.1110741110422
137062(16): (180.8889,165.3333) K2 7.6465265245634
137074(12): (178.2222,164) None 2.98143989290419
137078(4): (176,162.6667) None 2.59149550416512
137087(9): (172.8889,161.3333) K1 3.38480518949276
137096(9): (170.2222,159.5556) K1 3.20491801042993
137113(17): (164.4444,157.3333) K1 6.19044676644975
137128(15): (153.7778,153.7778) K1 11.2435675844608
137147(19): (145.3333,151.1111) K1 8.85556012686699
137156(9): (140.8889,150.2222) None 4.53241756748642
137161(5): (136.4444,149.3333) K2 4.53252230475384
137162(1): (136.4444,149.3333) K2 0
137178(16): (123.5556,149.3333) K2 12.8887939453125
137196(18): (113.7778,150.6667) K2 9.86830127786769
137213(17): (104.8889,152.8889) K2 9.16246270265356
137225(12): (100.8889,153.7778) None 4.09757788888796
137228(3): (96.88889,155.1111) None 4.21636619266917
137238(10): (89.77778,159.1111) K1 8.15891840012437
137247(9): (89.77778,159.1111) K1 0
137263(16): (81.77778,164) K1 9.37557201509279
137279(16): (70.22222,172) K1 14.0545687724881
137296(17): (63.11111,177.3333) K1 8.88886718754482
137308(12): (56,183.5556) None 9.4490728871184
137313(5): (56,183.5556) None 0
137315(2): (56,183.5556) K2 0
137328(13): (46.66667,194.6667) K2 14.5109456121578
137347(19): (41.33333,203.1111) K2 9.9876119860204
137362(15): (38.22222,213.3333) K2 10.6851451963167
137376(14): (35.55556,224.4444) None 11.4266182046208
137378(2): (35.55556,224.4444) None 0
137388(10): (34.22222,236) K1 11.6322721794834
137397(9): (34.22222,236) K1 0
137412(15): (32.88889,246.2222) K1 10.3087883032307
137428(16): (29.77778,258.6667) K1 12.8274819235497
137446(18): (29.77778,268) K1 9.33331298828125
137456(10): (30.22222,271.5555) None 3.58318124191673
137463(7): (31.11111,275.1111) None 3.66502939813776
137466(3): (33.77778,279.5555) K2 5.18302829852904
137478(12): (40.88889,287.5555) K2 10.7036393439991
137497(19): (47.55556,295.1111) K2 10.0762914491452
137513(16): (54.66667,302.2222) K2 10.0566102956831
137526(13): (60.44444,307.1111) None 7.56862559585668
137528(2): (60.44444,307.1111) None 0
137540(12): (67.11111,311.5555) K1 8.01231089319506
137546(6): (67.11111,311.5555) K1 0
137563(17): (75.11111,316) K1 9.15169264411393
137578(15): (86.22222,324) K1 13.6914887968954
137596(18): (93.33334,328) K1 8.15892504971963
137607(11): (100.8889,331.1111) None 8.1710145524927
137612(5): (100.8889,331.1111) None 0
137617(5): (104,332.8889) K2 3.58321199698932
137628(11): (107.5556,334.2222) K2 3.79737230368258
137647(19): (120,336.8889) K2 12.7269099011318
137663(16): (128.4444,337.3333) K2 8.45608396516272
137673(10): (132,337.3333) None 3.55560302734375
137678(5): (135.5556,337.7778) None 3.58327823888405
137691(13): (142.6667,337.3333) K1 7.12497736805756
137696(5): (142.6667,337.3333) K1 0
137712(16): (150.6667,336.4445) K1 8.04922411949331
137728(16): (164.4444,332.8889) K1 14.2290963941378
137746(18): (176.4444,330.2222) K1 12.2927303565347
137749(3): (181.3333,329.3333) None 4.96905101994627
137758(9): (186.6667,327.5555) K2 5.6219020108981
137761(3): (186.6667,327.5555) K2 0
137779(18): (197.3333,320) K2 13.0714196753291
137796(17): (200.8889,313.7778) K2 7.16645427609219
137813(17): (201.7778,308) K2 5.84577923692749
137826(13): (200.4444,302.6667) None 5.49747170078852
137829(3): (200.4444,302.6667) None 0
137845(16): (196.4444,296.8889) K1 7.02730320474284
137846(1): (196.4444,296.8889) K1 0
137862(16): (189.7778,290.2222) K1 9.42805445073216
137878(16): (180.4444,280) K1 13.8421740424017
137896(18): (175.5556,272.8889) K1 8.62949915693907
137907(11): (170.2222,265.7778) None 8.88890991241112
137912(5): (170.2222,265.7778) K2 0
137914(2): (170.2222,265.7778) K2 0
137928(14): (167.5556,257.3333) K2 8.85551341240755
137947(19): (164.8889,248.4444) K2 9.28030866579157
137962(15): (164,241.7778) K2 6.72559585235796
137979(17): (163.1111,233.3333) K2 8.49115944477128
137988(9): (163.1111,229.3333) None 4
137996(8): (162.6667,225.3333) None 4.02461037484451
138003(7): (162.6667,221.3333) K1 4
138012(9): (163.1111,216) K1 5.35178038980605
138028(16): (165.7778,203.1111) K1 13.1618791864649
138047(19): (169.3333,195.1111) K1 8.75451616828209
138062(15): (173.3333,187.5556) K1 8.54900713926916
138067(5): (175.5556,183.5556) K2 4.57587596388485
138078(11): (178.6667,176.4444) K2 7.76197075832164
138097(19): (182.6667,170.2222) K2 7.39700980148492
138113(16): (187.5556,163.1111) K2 8.62954709450731
138126(13): (193.3333,155.5556) None 9.51142886944486
138128(2): (193.3333,155.5556) None 0
138144(16): (200.4444,150.2222) K1 8.88892211937165
138146(2): (200.4444,150.2222) K1 0
138162(16): (206.6667,146.6667) K1 7.16649402151318
138178(16): (217.3333,144.8889) K1 10.8137337172523
138197(19): (224.4444,144) K1 7.16644102756954
138203(6): (228.4444,144) None 4
138211(8): (232.4444,144.4444) K2 4.02461037484451
138213(2): (232.4444,144.4444) K2 0
138228(15): (240.8889,144.8889) K2 8.45619463914917
138245(17): (254.6667,146.2222) K2 13.8421637537492
138263(18): (264.8889,148) K2 10.3756256755627
138276(13): (275.1111,151.1111) None 10.6851721703077
138279(3): (275.1111,151.1111) None 0
138287(8): (279.5555,152.8889) K1 4.78677790090266
138296(9): (283.5555,155.1111) K1 4.5758240910943
138312(16): (292,160.8889) K1 10.2319292798007
138328(16): (302.2222,170.6667) K1 14.1456263323563
138346(18): (307.1111,176.4444) K1 7.56857026650798
138349(3): (309.3333,179.5556) None 3.82331913752477
138360(11): (311.1111,183.1111) None 3.97518950022846
138363(3): (311.1111,183.1111) K2 0
138378(15): (314.2222,194.2222) K2 11.5384301336566
138396(18): (315.1111,201.3333) K2 7.16644292023338
138413(17): (316.4445,208.4444) K2 7.23502721021189
138428(15): (318.6667,216) K2 7.87561446615088
138436(8): (320.4445,220) None 4.37727977424496
138438(2): (322.2222,224) K1 4.37724259154281
138447(9): (322.2222,224) K1 0
138463(16): (327.1111,232) K1 9.37557997181159
138479(16): (335.5555,244.4444) K1 15.0389778989419
138496(17): (341.3333,252) K1 9.51157859864466
138498(2): (344.8889,255.5556) None 5.02836044454423
138512(14): (348.4445,258.6667) None 4.72452711346762
138514(2): (348.4445,258.6667) K2 0
138529(15): (358.2222,267.1111) K2 12.9194414630836
138547(18): (364,271.5555) K2 7.28942074392369
138563(16): (370.6667,275.5555) K2 7.77461997220568
138576(13): (376,278.6667) None 6.17443443998536
138578(2): (376,278.6667) None 0
138587(9): (379.1111,280.4445) K1 3.58324038633707
138596(9): (382.2222,281.7778) K1 3.38475509934679
138612(16): (389.3333,284.4445) K1 7.59468031442782
138628(16): (401.7778,286.6667) K1 12.6413393582807
138646(18): (410.6667,287.1111) K1 8.89998883097412
138647(1): (410.6667,287.1111) None 0
138651(4): (415.1111,287.1111) K2 4.44442749023438
138663(12): (420,286.2222) K2 4.96904146650515
138678(15): (432,282.6667) K2 12.5156566685923
138696(18): (438.6667,278.6667) K2 7.77461997220568
138713(17): (444.8889,274.2222) K2 7.64651765548167
138718(5): (448.4445,272.4445) None 3.97524409228823
138728(10): (451.5555,270.2222) None 3.82322335317754
138731(3): (451.5555,270.2222) K1 0
